2022-06-18;21.6
2022-06-19;20.8
2022-06-20;17.1
2022-06-21;25.3
2022-06-22;27.2
2022-06-23;23.1
2022-06-24;21.6
2022-06-25;27.2
2022-06-26;15.3
2022-06-27;24.2
2022-06-28;24.2
2022-06-29;21.8
2022-06-30;28.8
2022-07-01;27.4
2022-07-02;23.1
2022-07-03;23.8
2022-07-04;22.9
2022-07-05;22.5
2022-07-06;19.8
2022-07-07;29.3
2022-07-08;28.1
2022-07-09;27.3
2022-07-10;20.8
2022-07-11;31.9
2022-07-12;31.6
2022-07-13;25.4
2022-07-14;21.6
2022-07-15;21.8
2022-07-16;26.3
2022-07-17;21.7
2022-07-18;24.8
2022-07-19;28.8
2022-07-20;19.7
2022-07-21;32.0
2022-07-22;30.5
2022-07-23;20.7
2022-07-24;20.1
2022-07-25;24.0
2022-07-26;21.4
2022-07-27;24.1
2022-07-28;15.9
2022-07-29;24.2
2022-07-30;31.2
2022-07-31;21.0
2022-08-01;23.9
2022-08-02;19.6
2022-08-03;27.1
2022-08-04;24.0
2022-08-05;31.5
2022-08-06;25.4
2022-08-07;23.3
2022-08-08;26.5
2022-08-09;22.8
2022-08-10;19.8
2022-08-11;25.5
2022-08-12;23.7
2022-08-13;24.8
2022-08-14;25.5
2022-08-15;22.3
2022-08-16;25.5
2022-08-17;30.0
2022-08-18;20.0
2022-08-19;29.8
2022-08-20;22.8
2022-08-21;20.9
2022-08-22;31.9
2022-08-23;23.9
2022-08-24;28.0
2022-08-25;26.0
2022-08-26;17.1
2022-08-27;23.3
2022-08-28;20.9
2022-08-29;17.9
2022-08-30;16.3
2022-08-31;22.7
2022-09-01;24.3
2022-09-02;23.4
2022-09-03;20.9
2022-09-04;19.0
2022-09-05;18.2
2022-09-06;19.5
2022-09-07;17.7
2022-09-08;20.5
2022-09-09;20.9
2022-09-10;17.7
2022-09-11;19.9
2022-09-12;17.9
2022-09-13;20.3
2022-09-14;21.9
2022-09-15;20.6
2022-09-16;21.5
2022-09-17;13.9
2022-09-18;18.1
2022-09-19;20.2
2022-09-20;21.3
2022-09-21;13.3
2022-09-22;19.3
2022-09-23;22.7
2022-09-24;17.7
2022-09-25;17.8
2022-09-26;19.5
2022-09-27;18.6
2022-09-28;19.9
2022-09-29;17.6
2022-09-30;17.7
2022-10-01;14.2
2022-10-02;16.1
2022-10-03;20.9
2022-10-04;15.6
2022-10-05;15.5
2022-10-06;14.1
2022-10-07;18.4
2022-10-08;12.4
2022-10-09;18.4
2022-10-10;11.7
2022-10-11;11.1
2022-10-12;15.3
2022-10-13;14.8
2022-10-14;15.2
2022-10-15;17.6
2022-10-16;12.2
2022-10-17;15.0
2022-10-18;10.0
2022-10-19;17.4
2022-10-20;15.0
2022-10-21;14.4
2022-10-22;13.0
2022-10-23;9.4
2022-10-24;10.7
2022-10-25;13.4
2022-10-26;11.4
2022-10-27;11.7
2022-10-28;6.2
2022-10-29;11.4
2022-10-30;8.1
2022-10-31;6.5
2022-11-01;9.6
2022-11-02;3.4
2022-11-03;12.1
2022-11-04;12.4
2022-11-05;9.0
2022-11-06;5.5
2022-11-07;5.5
2022-11-08;8.0
2022-11-09;-0.1
2022-11-10;8.8
2022-11-11;10.3
2022-11-12;6.6
2022-11-13;5.8
2022-11-14;7.9
2022-11-15;8.3
2022-11-16;10.7
2022-11-17;6.7
2022-11-18;4.1
2022-11-19;4.7
2022-11-20;6.7
2022-11-21;11.3
2022-11-22;4.6
2022-11-23;1.8
2022-11-24;2.2
2022-11-25;-2.2
2022-11-26;6.1
2022-11-27;-0.0
2022-11-28;0.2
2022-11-29;-2.6
2022-11-30;0.3
2022-12-01;6.0
2022-12-02;-0.8
2022-12-03;-2.5
2022-12-04;4.1
2022-12-05;2.1
2022-12-06;4.7
2022-12-07;5.6
2022-12-08;2.8
2022-12-09;-1.9
2022-12-10;2.1
2022-12-11;4.1
2022-12-12;0.2
2022-12-13;-3.0
2022-12-14;5.8
2022-12-15;0.3
2022-12-16;0.2
2022-12-17;1.6
2022-12-18;5.0
2022-12-19;2.2
2022-12-20;-0.0
2022-12-21;3.4
2022-12-22;8.4
2022-12-23;5.6
2022-12-24;3.0
2022-12-25;-3.4
2022-12-26;13.6
2022-12-27;-3.8
2022-12-28;-1.0
2022-12-29;-2.3
2022-12-30;5.8
2022-12-31;1.5
2023-01-01;-5.1
2023-01-02;0.8
2023-01-03;1.7
2023-01-04;-1.4
2023-01-05;-4.7
2023-01-06;-3.0
2023-01-07;-2.1
2023-01-08;-0.5
2023-01-09;-2.5
2023-01-10;1.9
2023-01-11;-4.1
2023-01-12;-6.8
2023-01-13;-3.4
2023-01-14;3.9
2023-01-15;-2.9
2023-01-16;7.3
2023-01-17;0.8
2023-01-18;-5.0
2023-01-19;-3.9
2023-01-20;-0.1
2023-01-21;-5.1
2023-01-22;7.3
2023-01-23;-4.5
2023-01-24;1.4
2023-01-25;4.1
2023-01-26;-1.4
2023-01-27;-4.5
2023-01-28;-1.9
2023-01-29;0.3
2023-01-30;2.2
2023-01-31;-0.7
2023-02-01;-5.7
2023-02-02;-0.7
2023-02-03;-3.1
2023-02-04;-8.4
2023-02-05;-3.1
2023-02-06;-5.6
2023-02-07;1.5
2023-02-08;6.3
2023-02-09;6.1
2023-02-10;-2.4
2023-02-11;-1.9
2023-02-12;2.2
2023-02-13;3.6
2023-02-14;-1.5
2023-02-15;-0.5
2023-02-16;7.8
2023-02-17;-0.2
2023-02-18;-1.4
2023-02-19;0.8
2023-02-20;2.5
2023-02-21;-3.0
2023-02-22;-0.1
2023-02-23;-3.2
2023-02-24;-0.0
2023-02-25;7.6
2023-02-26;3.8
2023-02-27;1.0
2023-02-28;-1.8
2023-03-01;0.5
2023-03-02;5.4
2023-03-03;-0.1
2023-03-04;7.1
2023-03-05;-2.7
2023-03-06;1.3
2023-03-07;8.5
2023-03-08;-4.4
2023-03-09;6.9
2023-03-10;-3.6
2023-03-11;2.8
2023-03-12;2.6
2023-03-13;6.3
2023-03-14;-7.5
2023-03-15;-3.0
2023-03-16;1.9
2023-03-17;4.2
2023-03-18;1.1
2023-03-19;3.7
2023-03-20;0.5
2023-03-21;3.4
2023-03-22;2.0
2023-03-23;6.0
2023-03-24;7.4
2023-03-25;10.6
2023-03-26;3.5
2023-03-27;4.9
2023-03-28;6.3
2023-03-29;5.3
2023-03-30;6.4
2023-03-31;1.3
2023-04-01;8.3
2023-04-02;4.0
2023-04-03;4.1
2023-04-04;2.1
2023-04-05;11.9
2023-04-06;7.5
2023-04-07;12.3
2023-04-08;9.4
2023-04-09;2.7
2023-04-10;5.1
2023-04-11;11.8
2023-04-12;6.7
2023-04-13;5.7
2023-04-14;9.1
2023-04-15;9.4
2023-04-16;6.7
2023-04-17;9.3
2023-04-18;9.0
2023-04-19;1.8
2023-04-20;12.9
2023-04-21;8.5
2023-04-22;16.1
2023-04-23;7.8
2023-04-24;6.5
2023-04-25;16.4
2023-04-26;6.9
2023-04-27;10.4
2023-04-28;15.0
2023-04-29;12.0
2023-04-30;7.5
2023-05-01;14.2
2023-05-02;13.1
2023-05-03;18.5
2023-05-04;16.3
2023-05-05;25.1
2023-05-06;8.9
2023-05-07;14.8
2023-05-08;11.4
2023-05-09;19.4
2023-05-10;18.4
2023-05-11;18.4
2023-05-12;13.2
2023-05-13;13.6
2023-05-14;9.3
2023-05-15;22.6
2023-05-16;18.6
2023-05-17;16.1
2023-05-18;20.5
2023-05-19;20.1
2023-05-20;21.0
2023-05-21;12.1
2023-05-22;15.5
2023-05-23;18.9
2023-05-24;19.7
2023-05-25;22.0
2023-05-26;15.3
2023-05-27;19.4
2023-05-28;26.9
2023-05-29;21.8
2023-05-30;22.6
2023-05-31;19.7
2023-06-01;22.6
2023-06-02;26.4
2023-06-03;20.6
2023-06-04;24.7
2023-06-05;17.5
2023-06-06;22.8
2023-06-07;24.1
2023-06-08;18.5
2023-06-09;25.1
2023-06-10;19.0
2023-06-11;18.7
2023-06-12;21.7
2023-06-13;28.6
2023-06-14;23.1
2023-06-15;25.4
2023-06-16;19.7
2023-06-17;22.7
2023-06-18;18.4
2023-06-19;20.7
2023-06-20;25.7
2023-06-21;22.8
2023-06-22;28.1
2023-06-23;22.5
2023-06-24;22.6
2023-06-25;27.9
2023-06-26;21.2
2023-06-27;18.3
2023-06-28;28.2
2023-06-29;25.2
2023-06-30;16.3
2023-07-01;24.1
2023-07-02;22.6
2023-07-03;30.2
2023-07-04;21.7
2023-07-05;22.3
2023-07-06;21.2
2023-07-07;20.7
2023-07-08;22.0
2023-07-09;19.5
2023-07-10;21.0
2023-07-11;19.0
2023-07-12;19.5
2023-07-13;19.3
2023-07-14;23.0
2023-07-15;22.4
2023-07-16;20.6
2023-07-17;26.6
2023-07-18;24.8
2023-07-19;23.4
2023-07-20;23.3
2023-07-21;30.6
2023-07-22;25.8
2023-07-23;26.7
2023-07-24;15.9
2023-07-25;22.7
2023-07-26;17.4
2023-07-27;23.5
2023-07-28;26.3
2023-07-29;22.6
2023-07-30;26.8
2023-07-31;21.3
2023-08-01;26.9
2023-08-02;19.4
2023-08-03;23.9
2023-08-04;26.2
2023-08-05;26.6
2023-08-06;24.2
2023-08-07;31.4
2023-08-08;23.1
2023-08-09;22.9
2023-08-10;14.8
2023-08-11;30.6
2023-08-12;23.0
2023-08-13;20.1
2023-08-14;28.8
2023-08-15;28.4
2023-08-16;24.4
2023-08-17;18.9
2023-08-18;25.3
2023-08-19;21.6
2023-08-20;19.5
2023-08-21;27.2
2023-08-22;16.0
2023-08-23;25.3
2023-08-24;24.8
2023-08-25;30.3
2023-08-26;24.1
2023-08-27;15.7
2023-08-28;19.8
2023-08-29;22.8
2023-08-30;23.7
2023-08-31;25.8
2023-09-01;15.4
2023-09-02;20.9
2023-09-03;25.3
2023-09-04;27.2
2023-09-05;28.1
2023-09-06;20.1
2023-09-07;25.2
2023-09-08;27.2
2023-09-09;25.2
2023-09-10;23.4
2023-09-11;23.6
2023-09-12;17.8
2023-09-13;15.3
2023-09-14;23.6
2023-09-15;18.8
2023-09-16;19.7
2023-09-17;17.6
2023-09-18;18.1
2023-09-19;20.1
2023-09-20;15.5
2023-09-21;19.1
2023-09-22;19.6
2023-09-23;18.2
2023-09-24;15.7
2023-09-25;20.9
2023-09-26;24.5
2023-09-27;15.6
2023-09-28;21.8
2023-09-29;20.4
2023-09-30;7.8
2023-10-01;14.2
2023-10-02;14.5
2023-10-03;19.2
2023-10-04;16.9
2023-10-05;17.7
2023-10-06;18.1
2023-10-07;12.5
2023-10-08;12.8
2023-10-09;10.9
2023-10-10;14.4
2023-10-11;14.4
2023-10-12;15.2
2023-10-13;11.8
2023-10-14;17.3
2023-10-15;17.1
2023-10-16;19.1
2023-10-17;15.9
2023-10-18;13.9
2023-10-19;15.4
2023-10-20;14.9
2023-10-21;10.3
2023-10-22;16.8
2023-10-23;18.1
2023-10-24;18.8
2023-10-25;11.8
2023-10-26;12.6
2023-10-27;12.7
2023-10-28;11.0
2023-10-29;12.9
2023-10-30;10.1
2023-10-31;9.6
2023-11-01;16.3
2023-11-02;10.5
2023-11-03;9.9
2023-11-04;12.5
2023-11-05;9.8
2023-11-06;10.0
2023-11-07;8.6
2023-11-08;4.3
2023-11-09;8.2
2023-11-10;4.2
2023-11-11;8.7
2023-11-12;3.6
2023-11-13;10.7
2023-11-14;9.9
2023-11-15;8.1
2023-11-16;6.5
2023-11-17;8.1
2023-11-18;-0.4
2023-11-19;2.4
2023-11-20;5.6
2023-11-21;7.1
2023-11-22;5.4
2023-11-23;2.0
2023-11-24;5.8
2023-11-25;3.5
2023-11-26;1.2
2023-11-27;5.9
2023-11-28;3.8
2023-11-29;8.5
2023-11-30;6.5
2023-12-01;6.6
2023-12-02;5.0
2023-12-03;0.7
2023-12-04;0.2
2023-12-05;-1.8
2023-12-06;13.2
2023-12-07;-0.8
2023-12-08;2.1
2023-12-09;1.4
2023-12-10;1.5
2023-12-11;0.3
2023-12-12;-4.3
2023-12-13;-1.4
2023-12-14;-2.9
2023-12-15;1.3
2023-12-16;-0.7
2023-12-17;-0.9
2023-12-18;2.1
2023-12-19;-0.8
2023-12-20;4.4
2023-12-21;-0.3
2023-12-22;1.7

2023-12-23;-3.9
2023-12-24;3.0
2023-12-25;-0.9
2023-12-26;1,9
2023-12-27;1.5
2023-12-28;-0.4
2023-12-29;0.9
2023-12-30;-1.3
2023-12-31;4.7
